"sound.files","duration","selec","start","end"
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0258051619348669,6,1.08789846132441,1.11370362325927
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0213153358688707,7,1.46368329751475,1.48499863338362
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.048163588707959,8,1.5918020716202,1.63996566032816
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.047936829815737,9,1.69520412647344,1.74314095628918
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0556012803728414,10,1.8042298018538,1.85983108222664
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0637192487143901,11,1.9047293428866,1.96844859160099
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0853973988108159,12,1.99352812508075,2.07892552389156
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.186259754071175,13,2.09910706529932,2.2853668193705
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.139638125830325,14,2.31743052673069,2.45706865256102
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.101270521266358,15,2.48740899234032,2.58867951360668
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.178005730394293,16,2.61239849373311,2.7904042241274
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.191112394364726,17,2.80795536238539,2.99906775675011
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.140091643614769,18,3.0343967921583,3.17448843577307
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.10117981770947,19,3.20428455421105,3.30546437192052
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0678916123312754,20,3.32895659315472,3.39684820548599
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0952840865116968,21,3.41113401569598,3.50641810220768
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.189797192789838,22,3.52773343807655,3.71753063086639
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.141361493411213,23,3.75213403781947,3.89349553123068
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.102041501499913,24,3.92410798168066,4.02614948318057
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0680276676666089,25,4.05127436843877,4.11930203610538
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0941049402721426,26,4.1353565656747,4.22946150594684
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.188345935879617,27,4.25204669161215,4.44039262749177
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.139819532944103,28,4.47844276960663,4.61826230255073
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.102268260392136,29,4.65073417591693,4.75300243630906
"Blk109Brn_43559.32349131_4_4_8_59_9.wav",0.0263040314977561,31,6.31591542506017,6.34221945655793
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0201361043149859,4,3.75311587543019,3.77325197974517
"BRN7_43435.27985312_12_1_7_46_25.wav",0.128027528110825,6,6.40677324431035,6.53480077242117
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0180499313454154,7,6.55471011880469,6.5727600501501
"BRN7_43435.27985312_12_1_7_46_25.wav",0.261587949749641,8,6.8993368230605,7.16092477281014
"BRN7_43435.27985312_12_1_7_46_25.wav",0.167392705014897,9,7.23035805142781,7.3977507564427
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0425851395310177,10,7.92831896450807,7.97090410403909
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0371883007619118,11,8.21843306203728,8.25562136279919
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0846260600264959,12,8.42641543678621,8.51104149681271
"BRN7_43435.27985312_12_1_7_46_25.wav",0.195011821068562,13,8.56682394795558,8.76183576902414
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0250794272211419,15,10.2814767225975,10.3065561498186
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0304762659902487,16,10.6299129601021,10.6603892260923
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0324717357872295,17,10.8295052913864,10.8619770271737
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0325170873735239,18,11.0093696826324,11.041886770006
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0318821651653938,19,11.158576401543,11.1904585667084
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0352381825512253,20,11.3349487206444,11.3701869031956
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0336962286171953,21,11.4153117315591,11.4490079601763
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0216327066627215,22,11.5007994717252,11.5224321783879
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0750115237319537,23,11.5367179280709,11.6117294518028
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0768255871837535,24,11.6652443236309,11.7420699108147
"BRN7_43435.27985312_12_1_7_46_25.wav",0.101950365991192,25,11.7755847330867,11.8775350990779
"BRN7_43435.27985312_12_1_7_46_25.wav",0.20784631999005,26,11.9090544515529,12.116900771543
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0309297818531995,27,12.1311865212259,12.1621163030791
"BRN7_43435.27985312_12_1_7_46_25.wav",0.152426681537543,28,12.1783521709727,12.3307788525103
"BRN7_43435.27985312_12_1_7_46_25.wav",0.11541978712081,29,12.3815726291607,12.4969924162815
"BRN7_43435.27985312_12_1_7_46_25.wav",0.107256501587708,30,12.5340446622845,12.6413011638722
"BRN7_43435.27985312_12_1_7_46_25.wav",0.210340657236276,31,12.6706436402051,12.8809842974414
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0314286493024447,32,12.8947258280888,12.9261544773912
"BRN7_43435.27985312_12_1_7_46_25.wav",0.152608087882722,33,12.9420275325945,13.0946356204772
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0356916984141762,34,13.6927776921221,13.7284693905363
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0256236462566832,35,13.7801248473263,13.805748493583
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0765081260796894,36,13.8190365083675,13.8955446344471
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0790478149122098,37,13.941032275501,14.0200800904133
"BRN7_43435.27985312_12_1_7_46_25.wav",0.104988922272957,38,14.0528239357183,14.1578128579912
"BRN7_43435.27985312_12_1_7_46_25.wav",0.209161515992605,39,14.1873367406693,14.3964982566619
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0297959921958242,40,14.4100130293778,14.4398090215736
"BRN7_43435.27985312_12_1_7_46_25.wav",0.15564664416449,41,14.4559995378809,14.6116461820454
"BRN7_43435.27985312_12_1_7_46_25.wav",0.115782599811171,42,14.6593106992415,14.7750932990526
"BRN7_43435.27985312_12_1_7_46_25.wav",0.105805250826268,43,14.8108757006394,14.9166809514657
"BRN7_43435.27985312_12_1_7_46_25.wav",0.210340657236275,44,14.9480188975955,15.1583595548318
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0297052890232354,45,15.1725546013422,15.2022598903654
"BRN7_43435.27985312_12_1_7_46_25.wav",0.156281566372618,46,15.2198563058479,15.3761378722205
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0492064711300895,47,15.5357301043926,15.5849365755227
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0801816045695851,48,15.6340976950665,15.7142792996361
"BRN7_43435.27985312_12_1_7_46_25.wav",0.106122711930334,49,15.7493814274284,15.8555041393588
"BRN7_43435.27985312_12_1_7_46_25.wav",0.211519798479946,50,15.8845745061739,16.0960943046538
"BRN7_43435.27985312_12_1_7_46_25.wav",0.0303855628176599,51,16.1104707575093,16.140856320327
"BRN7_43435.27985312_12_1_7_46_25.wav",0.155510589405601,52,16.1561398049084,16.311650394314
"db1_43427.28100313_11_23_7_48_20.wav",0.0298413518590575,1,0.388073628963457,0.417914980822515
"db1_43427.28100313_11_23_7_48_20.wav",0.0316100642032873,2,0.538142068631575,0.569752132834862
"db1_43427.28100313_11_23_7_48_20.wav",0.0371429592288269,3,0.681271713718483,0.71841467294731
"db1_43427.28100313_11_23_7_48_20.wav",0.0501588680184158,4,0.819911550546961,0.870070418565377
"db1_43427.28100313_11_23_7_48_20.wav",0.0570523110010552,5,0.886215587656296,0.943267898657351
"db1_43427.28100313_11_23_7_48_20.wav",0.284762687421006,6,0.95537677547554,1.24013946289655
"db1_43427.28100313_11_23_7_48_20.wav",0.137868859652789,7,1.31732788366268,1.45519674331547
"db1_43427.28100313_11_23_7_48_20.wav",0.273923655362777,8,1.46957320006216,1.74349685542493
"db1_43427.28100313_11_23_7_48_20.wav",0.0472563657099361,9,2.00644542393377,2.05370178964371
"db1_43427.28100313_11_23_7_48_20.wav",0.0567802014096355,10,2.06866781717181,2.12544801858144
"db1_43427.28100313_11_23_7_48_20.wav",0.287483783335206,11,2.13610564424539,2.4235894275806
"db1_43427.28100313_11_23_7_48_20.wav",0.139002649617038,12,2.50236515429668,2.64136780391372
"db1_43427.28100313_11_23_7_48_20.wav",0.275465609714157,13,2.65656058943467,2.93202619914882
"db1_43427.28100313_11_23_7_48_20.wav",0.0349660824974669,14,3.20313805540026,3.23810413789773
"db1_43427.28100313_11_23_7_48_20.wav",0.0551021922625456,15,3.26046247599274,3.31556466825528
"db1_43427.28100313_11_23_7_48_20.wav",0.285624367793836,16,3.32595018432781,3.61157455212165
"db1_43427.28100313_11_23_7_48_20.wav",0.0321089317875574,17,3.93756184264278,3.96967077443034
"db1_43427.28100313_11_23_7_48_20.wav",0.0514740643769453,18,3.99348036367959,4.04495442805653
"db1_43427.28100313_11_23_7_48_20.wav",0.286712806159516,19,4.05688189848044,4.34359470463996
"db1_43427.28100313_11_23_7_48_20.wav",0.140453900771279,20,4.4313500478729,4.57180394864418
"db1_43427.28100313_11_23_7_48_20.wav",0.282540459091076,21,4.58695138256656,4.86949184165763
"db1_43427.28100313_11_23_7_48_20.wav",0.0546486762768454,22,5.50962965547313,5.56427833174997
"db1_43427.28100313_11_23_7_48_20.wav",0.0568255530082054,23,5.65112664301152,5.70795219601972
"db1_43427.28100313_11_23_7_48_20.wav",0.0580046945710251,24,5.72305427834353,5.78105897291455
"db1_43427.28100313_11_23_7_48_20.wav",0.287166322145216,25,5.79303179493703,6.08019811708225
"db1_43427.28100313_11_23_7_48_20.wav",0.139773626792728,26,6.16024368855829,6.30001731535102
"db1_43427.28100313_11_23_7_48_20.wav",0.279093737599757,27,6.31475658488627,6.59385032248603
"db1_43427.28100313_11_23_7_48_20.wav",0.0367347948416965,28,7.13897653729738,7.17571133213908
"db1_43427.28100313_11_23_7_48_20.wav",0.0582314525638754,29,7.19280888479997,7.25104033736384
"db1_43427.28100313_11_23_7_48_20.wav",0.287166322145216,30,7.2636480817663,7.55081440391152
"db1_43427.28100313_11_23_7_48_20.wav",0.052698557538335,31,8.05693824395267,8.10963680149101
"db1_43427.28100313_11_23_7_48_20.wav",0.0567348498110665,32,8.13054388843178,8.18727873824284
"db1_43427.28100313_11_23_7_48_20.wav",0.290295582446547,33,8.19838987989249,8.48868546233904
"db1_43427.28100313_11_23_7_48_20.wav",0.138458430434198,34,8.57961541747188,8.71807384790608
"db1_43427.28100313_11_23_7_48_20.wav",0.278957682804046,35,8.73362944621559,9.01258712901963
"DB118_43568.33139566_4_13_9_12_19.wav",0.0589572347461907,1,0.35124906393019,0.410206298676381
"DB118_43568.33139566_4_13_9_12_19.wav",0.0657146408824849,2,0.467893685289577,0.533608326172062
"DB118_43568.33139566_4_13_9_12_19.wav",0.0663949166680178,3,0.939596914978138,1.00599183164616
"DB118_43568.33139566_4_13_9_12_19.wav",0.065896047758627,5,1.04454079282636,1.11043684058498
"DB118_43568.33139566_4_13_9_12_19.wav",0.068798557776901,6,1.16699043422229,1.23578899199919
"DB118_43568.33139566_4_13_9_12_19.wav",0.0622225585167486,8,3.20024405374227,3.26246661225902
"DB118_43568.33139566_4_13_9_12_19.wav",0.0674833579248708,9,3.81004326789402,3.87752662581889
"DB118_43568.33139566_4_13_9_12_19.wav",0.0698416473147181,10,3.91943161420772,3.98927326152244
"DB118_43568.33139566_4_13_9_12_19.wav",0.0792294531550732,11,4.0462803723501,4.12550982550518
"DB118_43568.33139566_4_13_9_12_19.wav",0.177960145495425,13,4.99830365834398,5.1762638038394
"DB118_43568.33139566_4_13_9_12_19.wav",0.0724720470187794,14,5.21558374424321,5.28805579126199
"DB118_43568.33139566_4_13_9_12_19.wav",0.102177422987053,15,5.3151307675262,5.41730819051325
"DB118_43568.33139566_4_13_9_12_19.wav",0.108934829123346,16,5.44229698770183,5.55123181682518
"DB118_43568.33139566_4_13_9_12_19.wav",0.166304753703293,17,5.57173079382924,5.73803554753253
"DB118_43568.33139566_4_13_9_12_19.wav",0.105170636443397,18,5.77690197074598,5.88207260718938
"DB118_43568.33139566_4_13_9_12_19.wav",0.167892063869537,19,5.90266228763151,6.07055435150105
"DB118_43568.33139566_4_13_9_12_19.wav",0.151701500173853,20,6.08556577050181,6.23726727067566
"DB118_43568.33139566_4_13_9_12_19.wav",0.139637942910401,21,6.25704062017515,6.39667856308555
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0238096296489159,2,1.44336242515504,1.46717205480396
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0469389841650059,3,1.49352137828209,1.5404603624471
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.02027219895822,4,1.55719513071462,1.57746732967284
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.038866385922135,5,1.61841989266898,1.65728627859111
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0152381629753062,7,1.69247917879599,1.70771734177129
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.036553450470526,8,1.74594880423612,1.78250225470665
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0160091414591759,9,1.82091512387357,1.83692426533274
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0157823830815671,11,1.89093811087914,1.90672049396071
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.175510984269152,15,2.41769782206421,2.59320880633336
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0978235641004033,16,2.60930865114358,2.70713221524398
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.226078102475897,17,2.79683782942599,3.02291593190189
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0287076106052644,18,3.03915183173867,3.06785944234394
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0888892840226196,21,4.08382767738206,4.17271696140468
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0239910363510036,26,4.59770751271895,4.62169854906995
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0154195696773938,29,5.64796161445151,5.6633811841289
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0371430222523088,30,5.69213414640969,5.729277168662
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.178186733124935,33,5.96796303693294,6.14614977005787
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0159637897836546,34,6.16070765790035,6.17667144768401
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.015918438108133,38,6.3001187084542,6.31603714656233
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0264853785046997,39,6.33113925451107,6.35762463301577
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0342858666944394,40,6.37726190851668,6.41154777521112
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0256236966697854,41,6.42429159603273,6.44991529270252
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.227393301066027,44,8.03055723966188,8.25795054072791
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0199093855540458,45,8.27554699083035,8.29545637638439
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.183855692565153,47,8.37250887309584,8.55636456566099
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0416328381289617,48,8.5663872859513,8.60802012408026
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0557372092162236,50,8.84920033450489,8.90493754372112
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0245352564572645,54,9.13142381127671,9.15595906773398
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.101950566572881,58,9.42185594131796,9.52380650789085
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0390477926242223,59,9.53532583347337,9.57437362609759
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0276645220682639,60,9.60126716968199,9.62893169175025
"DB15HP_43450.29217192_12_16_8_6_57.wav",0.0355103619335253,63,9.77822940756783,9.81373976950136
"DB7_43357.58119484_9_14_16_8_39.wav",0.168844614669806,1,1.61279940555672,1.78164402022652
"DB7_43357.58119484_9_14_16_8_39.wav",0.0340138224556421,2,2.21860825937334,2.25262208182898
"DB7_43357.58119484_9_14_16_8_39.wav",0.0625400815551069,3,2.26436818851699,2.3269082700721
"DB7_43357.58119484_9_14_16_8_39.wav",0.116735438667763,4,2.39003792454977,2.50677336321753
"DB7_43357.58119484_9_14_16_8_39.wav",0.0680729966745579,5,2.54151281388556,2.60958581056012
"DB7_43357.58119484_9_14_16_8_39.wav",0.16163368430921,6,2.63711433086755,2.79874801517676
"DB7_43357.58119484_9_14_16_8_39.wav",0.21868620250814,7,2.84078909973194,3.05947530224008
"DB7_43357.58119484_9_14_16_8_39.wav",0.0478007584909954,8,3.11593824751644,3.16373900600744
"DB7_43357.58119484_9_14_16_8_39.wav",0.0642634485595264,9,3.20936287986127,3.2736263284208
"DB7_43357.58119484_9_14_16_8_39.wav",0.162041850178678,10,3.30410271334105,3.46614456351973
"DB7_43357.58119484_9_14_16_8_39.wav",0.223357434125381,11,3.51244871382268,3.73580614794806
"DB7_43357.58119484_9_14_16_8_39.wav",0.0478914620175437,12,3.7907271332731,3.83861859529065
"DB7_43357.58119484_9_14_16_8_39.wav",0.0650797802984617,13,3.88764385139005,3.95272363168851
"DB7_43357.58119484_9_14_16_8_39.wav",0.166350267689726,14,3.98152200136762,4.14787226905734
"DB7_43357.58119484_9_14_16_8_39.wav",0.223357434125382,15,4.19095644416782,4.41431387829321
"DB7_43357.58119484_9_14_16_8_39.wav",0.0505218642874468,16,4.47163850707178,4.52216037135923
"DB7_43357.58119484_9_14_16_8_39.wav",0.0680276449112842,17,4.56660509936793,4.63463274427922
"DB7_43357.58119484_9_14_16_8_39.wav",0.166622378269371,18,4.66329505866851,4.82991743693788
"DB7_43357.58119484_9_14_16_8_39.wav",0.223221378835559,19,4.87585877313463,5.09908015197019
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0428572542974155,1,0.974696412021221,1.01755366631864
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0502495637688216,2,1.03768977309964,1.08793933686847
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0374604148673701,6,10.6968078599001,10.7342682747675
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.060499023526722,7,10.875674538153,10.9361735616798
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0662586756915591,8,11.0363098764826,11.1025685521742
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.056235973892905,9,11.1891447410141,11.245380714907
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0800002080218416,10,11.2705508483833,11.3505510564051
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0386395562554469,11,11.8959039483908,11.9345435046462
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0601362107919297,12,12.0599860077009,12.1201222184928
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.04467131797138,13,12.2112789181095,12.2559502360809
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0749208297347419,14,12.2942723311934,12.3691931609282
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0216327093120281,15,12.4686945534451,12.4903272627571
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0396826428679766,16,12.5929125635198,12.6325952063878
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.125578557830206,17,12.6539558061488,12.779534363979
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0306576760900032,18,13.4828468503751,13.5135045264651
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.025805055762147,19,13.6317814780076,13.6575865337697
"DG124DB_43559.30160960_4_4_8_22_40.wav",0.0700682094068856,20,13.7174052834187,13.7874734928256
"Gold183_43555.5549813_3_31_1_32_29.wav",0.3044496892365,2,0.343588685484243,0.648038374720743
"Gold183_43555.5549813_3_31_1_32_29.wav",0.016734982173137,3,0.675930011675971,0.692664993849108
"Gold183_43555.5549813_3_31_1_32_29.wav",0.0697971207708884,4,0.705817147860517,0.775614268631405
"Gold183_43555.5549813_3_31_1_32_29.wav",0.022086548288124,5,0.844096174001152,0.866182722289276
"Gold183_43555.5549813_3_31_1_32_29.wav",0.0178687885534308,13,1.80302425819846,1.8208930467519
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0490705472466486,1,0.362042678992602,0.411113226239251
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0982317979078011,2,0.570343070400973,0.668574868308774
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.10231345156048,3,0.73129627943827,0.83360973099875
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0968258949829897,4,1.95021411524989,2.04704001023288
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.102494858389488,5,2.18527201393693,2.28776687232642
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.104399630094071,6,2.73661271899932,2.84101234909339
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.107211435943694,7,2.89738452120761,3.00459595715131
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.184354689979322,8,3.07620630290219,3.26056099288151
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.118594714463943,9,3.29475618014951,3.41335089461345
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0826761623203702,10,3.45013112919481,3.53280729151518
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0457145209100016,11,3.55770537879653,3.60341989970653
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.188345640217497,12,3.63126584795925,3.81961148817674
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.115692205199815,13,3.85162979349664,3.96732199869646
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0838553067089212,14,4.00709544595645,4.09095075266537
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0471204238348131,15,4.11417082677839,4.1612912506132
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.187483957779708,16,4.18904649545142,4.37653045323113
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.11006859350057,17,4.41421772195753,4.5242863154581
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0799097081779987,18,4.57190560807268,4.65181531625068
"Gry35HP_43455.29800260_12_21_8_16_40.wav",0.0440365077416782,19,4.67743903084805,4.72147553858973
