Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Frame Duration	Occupancy	Reason
94	Spectrogram 1	1	33.094229025	33.140668934	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	11.3329	8	1.0000	Detection
95	Waveform 1	1	33.175498866	33.221938776	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	11.4141	8	1.0000	Detection
95	Spectrogram 1	1	33.175498866	33.221938776	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	11.4141	8	1.0000	Detection
96	Waveform 1	1	33.262573696	34.110102041	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	11.5012	146	0.9658	Too long
96	Spectrogram 1	1	33.262573696	34.110102041	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	11.5012	146	0.9658	Too long
97	Waveform 1	1	34.144931973	34.864750567	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	12.3836	124	1.0000	Too long
97	Spectrogram 1	1	34.144931973	34.864750567	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	12.3836	124	1.0000	Too long
98	Waveform 1	1	35.416224490	35.422029478	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	13.6548	1	1.0000	Too short
98	Spectrogram 1	1	35.416224490	35.422029478	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	13.6548	1	1.0000	Too short
99	Waveform 1	1	35.456859410	35.497494331	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	13.6955	7	1.0000	Detection
99	Spectrogram 1	1	35.456859410	35.497494331	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	13.6955	7	1.0000	Detection
100	Waveform 1	1	35.538129252	36.199897959	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	13.7768	114	0.9474	Too long
100	Spectrogram 1	1	35.538129252	36.199897959	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	13.7768	114	0.9474	Too long
101	Waveform 1	1	36.223117914	36.374047619	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.4617	26	1.0000	Detection
101	Spectrogram 1	1	36.223117914	36.374047619	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.4617	26	1.0000	Detection
102	Waveform 1	1	36.426292517	36.536587302	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.6649	19	0.8421	Detection
102	Spectrogram 1	1	36.426292517	36.536587302	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.6649	19	0.8421	Detection
103	Waveform 1	1	36.577222222	36.681712018	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.8158	18	1.0000	Detection
103	Spectrogram 1	1	36.577222222	36.681712018	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.8158	18	1.0000	Detection
104	Waveform 1	1	36.716541950	36.960351474	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.9551	42	0.9286	Detection
104	Spectrogram 1	1	36.716541950	36.960351474	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	14.9551	42	0.9286	Detection
105	Waveform 1	1	36.989376417	37.140306122	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.2280	26	1.0000	Detection
105	Spectrogram 1	1	36.989376417	37.140306122	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.2280	26	1.0000	Detection
106	Waveform 1	1	37.302845805	37.349285714	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.5415	8	1.0000	Detection
106	Spectrogram 1	1	37.302845805	37.349285714	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.5415	8	1.0000	Detection
107	Waveform 1	1	37.401530612	37.476995465	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.6402	13	1.0000	Detection
107	Spectrogram 1	1	37.401530612	37.476995465	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.6402	13	1.0000	Detection
108	Waveform 1	1	37.517630385	37.616315193	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.7563	17	1.0000	Detection
108	Spectrogram 1	1	37.517630385	37.616315193	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.7563	17	1.0000	Detection
109	Waveform 1	1	37.651145125	37.854319728	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.8898	35	1.0000	Detection
109	Spectrogram 1	1	37.651145125	37.854319728	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	15.8898	35	1.0000	Detection
110	Waveform 1	1	37.877539683	37.900759637	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	16.1162	4	1.0000	Too short
110	Spectrogram 1	1	37.877539683	37.900759637	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	16.1162	4	1.0000	Too short
111	Waveform 1	1	37.923979592	38.103934240	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	16.1626	31	1.0000	Detection
111	Spectrogram 1	1	37.923979592	38.103934240	800.0	15000.0	BRN7_43435.27985312_12_1_7_46_25.wav	16.1626	31	1.0000	Detection
112	Waveform 1	1	40.344659864	40.379489796	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	0.2789	6	0.8333	Too short
112	Spectrogram 1	1	40.344659864	40.379489796	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	0.2789	6	0.8333	Too short
113	Waveform 1	1	40.408514739	40.495589569	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	0.3427	15	0.9333	Detection
113	Spectrogram 1	1	40.408514739	40.495589569	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	0.3427	15	0.9333	Detection
114	Waveform 1	1	40.762619048	40.803253968	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	0.6968	7	1.0000	Detection
114	Spectrogram 1	1	40.762619048	40.803253968	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	0.6968	7	1.0000	Detection
115	Waveform 1	1	41.151553288	41.221213152	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.0858	12	0.9167	Detection
115	Spectrogram 1	1	41.151553288	41.221213152	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.0858	12	0.9167	Detection
116	Waveform 1	1	41.528877551	41.563707483	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.4631	6	1.0000	Too short
116	Spectrogram 1	1	41.528877551	41.563707483	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.4631	6	1.0000	Too short
117	Waveform 1	1	41.656587302	41.714637188	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.5908	10	1.0000	Detection
117	Spectrogram 1	1	41.656587302	41.714637188	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.5908	10	1.0000	Detection
118	Waveform 1	1	41.761077098	41.819126984	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.6953	10	1.0000	Detection
118	Spectrogram 1	1	41.761077098	41.819126984	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.6953	10	1.0000	Detection
119	Waveform 1	1	41.865566893	41.935226757	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.7998	12	1.0000	Detection
119	Spectrogram 1	1	41.865566893	41.935226757	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.7998	12	1.0000	Detection
120	Waveform 1	1	41.975861678	42.033911565	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.9101	10	1.0000	Detection
120	Spectrogram 1	1	41.975861678	42.033911565	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	1.9101	10	1.0000	Detection
121	Waveform 1	1	42.068741497	42.144206349	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.0030	13	1.0000	Detection
121	Spectrogram 1	1	42.068741497	42.144206349	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.0030	13	1.0000	Detection
122	Waveform 1	1	42.173231293	42.347380952	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.1074	30	0.9333	Detection
122	Spectrogram 1	1	42.173231293	42.347380952	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.1074	30	0.9333	Detection
123	Waveform 1	1	42.393820862	42.521530612	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.3280	22	0.8636	Detection
123	Spectrogram 1	1	42.393820862	42.521530612	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.3280	22	0.8636	Detection
124	Waveform 1	1	42.562165533	42.649240363	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.4964	15	1.0000	Detection
124	Spectrogram 1	1	42.562165533	42.649240363	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.4964	15	1.0000	Detection
125	Waveform 1	1	42.684070295	42.742120181	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.6183	10	1.0000	Detection
125	Spectrogram 1	1	42.684070295	42.742120181	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.6183	10	1.0000	Detection
126	Waveform 1	1	42.776950113	42.852414966	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.7112	13	1.0000	Detection
126	Spectrogram 1	1	42.776950113	42.852414966	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.7112	13	1.0000	Detection
127	Waveform 1	1	42.881439909	43.061394558	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.8157	31	0.9355	Detection
127	Spectrogram 1	1	42.881439909	43.061394558	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	2.8157	31	0.9355	Detection
128	Waveform 1	1	43.107834467	43.235544218	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.0420	22	0.8636	Detection
128	Spectrogram 1	1	43.107834467	43.235544218	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.0420	22	0.8636	Detection
129	Waveform 1	1	43.276179138	43.369058957	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.2104	16	1.0000	Detection
129	Spectrogram 1	1	43.276179138	43.369058957	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.2104	16	1.0000	Detection
130	Waveform 1	1	43.403888889	43.456133787	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.3381	9	1.0000	Detection
130	Spectrogram 1	1	43.403888889	43.456133787	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.3381	9	1.0000	Detection
131	Waveform 1	1	43.490963719	43.572233560	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.4252	14	1.0000	Detection
131	Spectrogram 1	1	43.490963719	43.572233560	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.4252	14	1.0000	Detection
132	Waveform 1	1	43.601258503	43.781213152	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.5355	31	0.9677	Detection
132	Spectrogram 1	1	43.601258503	43.781213152	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.5355	31	0.9677	Detection
133	Waveform 1	1	43.827653061	43.966972789	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.7619	24	0.8750	Detection
133	Spectrogram 1	1	43.827653061	43.966972789	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.7619	24	0.8750	Detection
134	Waveform 1	1	43.990192744	44.826111111	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.9244	144	0.9444	Too long
134	Spectrogram 1	1	43.990192744	44.826111111	800.0	15000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.9244	144	0.9444	Too long
135	Waveform 1	1	46.823027211	46.828832200	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.0016	1	1.0000	Too short
135	Spectrogram 1	1	46.823027211	46.828832200	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.0016	1	1.0000	Too short
136	Waveform 1	1	47.171326531	47.240986395	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.3498	12	1.0000	Detection
136	Spectrogram 1	1	47.171326531	47.240986395	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.3498	12	1.0000	Detection
137	Waveform 1	1	47.287426304	47.362891156	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.4659	13	1.0000	Detection
137	Spectrogram 1	1	47.287426304	47.362891156	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.4659	13	1.0000	Detection
138	Waveform 1	1	47.763435374	47.833095238	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.9420	12	1.0000	Detection
138	Spectrogram 1	1	47.763435374	47.833095238	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.9420	12	1.0000	Detection
139	Waveform 1	1	47.867925170	47.937585034	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.0465	12	1.0000	Detection
139	Spectrogram 1	1	47.867925170	47.937585034	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.0465	12	1.0000	Detection
140	Waveform 1	1	47.984024943	48.065294785	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.1626	14	1.0000	Detection
140	Spectrogram 1	1	47.984024943	48.065294785	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.1626	14	1.0000	Detection
141	Waveform 1	1	50.015770975	50.091235828	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.1943	13	1.0000	Detection
141	Spectrogram 1	1	50.015770975	50.091235828	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.1943	13	1.0000	Detection
142	Waveform 1	1	50.625294785	50.700759637	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.8038	13	1.0000	Detection
142	Spectrogram 1	1	50.625294785	50.700759637	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.8038	13	1.0000	Detection
143	Waveform 1	1	50.741394558	50.816859410	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.9199	13	1.0000	Detection
143	Spectrogram 1	1	50.741394558	50.816859410	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.9199	13	1.0000	Detection
144	Waveform 1	1	50.869104308	50.950374150	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.0476	14	1.0000	Detection
144	Spectrogram 1	1	50.869104308	50.950374150	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.0476	14	1.0000	Detection
145	Waveform 1	1	51.815317460	51.890782313	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.9939	13	1.0000	Detection
145	Spectrogram 1	1	51.815317460	51.890782313	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.9939	13	1.0000	Detection
146	Waveform 1	1	51.925612245	52.001077098	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.1041	13	1.0000	Detection
146	Spectrogram 1	1	51.925612245	52.001077098	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.1041	13	1.0000	Detection
147	Waveform 1	1	52.035907029	52.111371882	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.2144	13	1.0000	Detection
147	Spectrogram 1	1	52.035907029	52.111371882	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.2144	13	1.0000	Detection
148	Waveform 1	1	52.140396825	52.244886621	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.3189	18	1.0000	Detection
148	Spectrogram 1	1	52.140396825	52.244886621	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.3189	18	1.0000	Detection
149	Waveform 1	1	52.268106576	53.225929705	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.4466	165	0.9273	Too long
149	Spectrogram 1	1	52.268106576	53.225929705	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.4466	165	0.9273	Too long
150	Waveform 1	1	55.211235828	55.222845805	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	8.3898	2	1.0000	Too short
150	Spectrogram 1	1	55.211235828	55.222845805	800.0	15000.0	DB118_43568.33139566_4_13_9_12_19.wav	8.3898	2	1.0000	Too short
151	Waveform 1	1	55.576950113	55.698854875	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.3638	21	1.0000	Detection
151	Spectrogram 1	1	55.576950113	55.698854875	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.3638	21	1.0000	Detection
152	Waveform 1	1	55.849784580	55.855589569	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.6366	1	1.0000	Too short
152	Spectrogram 1	1	55.849784580	55.855589569	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.6366	1	1.0000	Too short
153	Waveform 1	1	55.983299320	55.994909297	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.7701	2	1.0000	Too short
153	Spectrogram 1	1	55.983299320	55.994909297	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.7701	2	1.0000	Too short
154	Waveform 1	1	56.023934240	56.169058957	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.8108	25	0.8800	Detection
154	Spectrogram 1	1	56.023934240	56.169058957	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.8108	25	0.8800	Detection
155	Waveform 1	1	57.637721088	57.736405896	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.4246	17	1.0000	Detection
155	Spectrogram 1	1	57.637721088	57.736405896	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.4246	17	1.0000	Detection
156	Waveform 1	1	58.009240363	58.107925170	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.7961	17	1.0000	Detection
156	Spectrogram 1	1	58.009240363	58.107925170	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.7961	17	1.0000	Detection
157	Waveform 1	1	58.316904762	58.415589569	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.1037	17	1.0000	Detection
157	Spectrogram 1	1	58.316904762	58.415589569	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.1037	17	1.0000	Detection
158	Waveform 1	1	58.514274376	58.694229025	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.3011	31	1.0000	Detection
158	Spectrogram 1	1	58.514274376	58.694229025	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.3011	31	1.0000	Detection
159	Waveform 1	1	58.752278912	58.856768707	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.5391	18	1.0000	Detection
159	Spectrogram 1	1	58.752278912	58.856768707	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.5391	18	1.0000	Detection
160	Waveform 1	1	58.891598639	59.019308390	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.6784	22	1.0000	Detection
160	Spectrogram 1	1	58.891598639	59.019308390	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.6784	22	1.0000	Detection
161	Waveform 1	1	59.059943311	59.216678005	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.8468	27	1.0000	Detection
161	Spectrogram 1	1	59.059943311	59.216678005	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.8468	27	1.0000	Detection
162	Waveform 1	1	59.861031746	59.965521542	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.6479	18	1.0000	Detection
162	Spectrogram 1	1	59.861031746	59.965521542	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.6479	18	1.0000	Detection
163	Waveform 1	1	60.064206349	60.244160998	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.8510	31	1.0000	Detection
163	Spectrogram 1	1	60.064206349	60.244160998	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.8510	31	1.0000	Detection
164	Waveform 1	1	60.296405896	60.400895692	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.0832	18	1.0000	Detection
164	Spectrogram 1	1	60.296405896	60.400895692	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.0832	18	1.0000	Detection
165	Waveform 1	1	60.435725624	60.586655329	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.2226	26	0.9615	Detection
165	Spectrogram 1	1	60.435725624	60.586655329	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.2226	26	0.9615	Detection
166	Waveform 1	1	60.615680272	60.766609977	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.4025	26	1.0000	Detection
166	Spectrogram 1	1	60.615680272	60.766609977	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.4025	26	1.0000	Detection
167	Waveform 1	1	61.741848073	61.840532880	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.5287	17	1.0000	Detection
167	Spectrogram 1	1	61.741848073	61.840532880	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.5287	17	1.0000	Detection
168	Waveform 1	1	61.956632653	62.130782313	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.7435	30	1.0000	Detection
168	Spectrogram 1	1	61.956632653	62.130782313	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.7435	30	1.0000	Detection
169	Waveform 1	1	62.183027211	62.281712018	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.9699	17	1.0000	Detection
169	Spectrogram 1	1	62.183027211	62.281712018	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.9699	17	1.0000	Detection
170	Waveform 1	1	62.316541950	62.450056689	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.1034	23	1.0000	Detection
170	Spectrogram 1	1	62.316541950	62.450056689	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.1034	23	1.0000	Detection
171	Waveform 1	1	62.490691610	62.647426304	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.2775	27	1.0000	Detection
171	Spectrogram 1	1	62.490691610	62.647426304	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.2775	27	1.0000	Detection
172	Waveform 1	1	62.728696145	62.908650794	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.5155	31	1.0000	Detection
172	Spectrogram 1	1	62.728696145	62.908650794	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.5155	31	1.0000	Detection
173	Waveform 1	1	62.966700680	63.065385488	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.7535	17	1.0000	Detection
173	Spectrogram 1	1	62.966700680	63.065385488	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.7535	17	1.0000	Detection
174	Waveform 1	1	63.106020408	63.233730159	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8929	22	1.0000	Detection
174	Spectrogram 1	1	63.106020408	63.233730159	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8929	22	1.0000	Detection
175	Waveform 1	1	63.280170068	63.431099773	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.0670	26	1.0000	Detection
175	Spectrogram 1	1	63.280170068	63.431099773	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.0670	26	1.0000	Detection
176	Waveform 1	1	65.416405896	65.422210884	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	10.2032	1	1.0000	Too short
176	Spectrogram 1	1	65.416405896	65.422210884	800.0	15000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	10.2032	1	1.0000	Too short
177	Waveform 1	1	65.793730159	65.880804989	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.3761	15	1.0000	Detection
177	Spectrogram 1	1	65.793730159	65.880804989	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.3761	15	1.0000	Detection
178	Waveform 1	1	67.030192744	67.210147392	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.6126	31	1.0000	Detection
178	Spectrogram 1	1	67.030192744	67.210147392	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.6126	31	1.0000	Detection
179	Waveform 1	1	67.622301587	67.755816327	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.2047	23	1.0000	Detection
179	Spectrogram 1	1	67.622301587	67.755816327	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.2047	23	1.0000	Detection
180	Waveform 1	1	67.779036281	67.924160998	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.3614	25	0.9200	Detection
180	Spectrogram 1	1	67.779036281	67.924160998	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.3614	25	0.9200	Detection
181	Waveform 1	1	67.964795918	68.028650794	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.5472	11	1.0000	Detection
181	Spectrogram 1	1	67.964795918	68.028650794	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.5472	11	1.0000	Detection
182	Waveform 1	1	68.057675737	68.220215420	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.6400	28	1.0000	Detection
182	Spectrogram 1	1	68.057675737	68.220215420	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.6400	28	1.0000	Detection
183	Waveform 1	1	68.260850340	68.481439909	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.8432	38	1.0000	Detection
183	Spectrogram 1	1	68.260850340	68.481439909	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.8432	38	1.0000	Detection
184	Waveform 1	1	68.533684807	68.585929705	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.1161	9	1.0000	Detection
184	Spectrogram 1	1	68.533684807	68.585929705	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.1161	9	1.0000	Detection
185	Waveform 1	1	68.626564626	68.696224490	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.2090	12	1.0000	Detection
185	Spectrogram 1	1	68.626564626	68.696224490	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.2090	12	1.0000	Detection
186	Waveform 1	1	68.725249433	68.887789116	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.3076	28	1.0000	Detection
186	Spectrogram 1	1	68.725249433	68.887789116	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.3076	28	1.0000	Detection
187	Waveform 1	1	68.934229025	69.154818594	800.0	15000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.5166	38	1.0000	Detection
