Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Frame Duration	Occupancy	Reason
100	Waveform 1	1	43.903117914	43.966972789	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.8373		1.0000	
100	Spectrogram 1	1	43.903117914	43.966972789	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.8373		1.0000	
101	Waveform 1	1	43.990192744	44.100487528	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.9244		1.0000	
101	Spectrogram 1	1	43.990192744	44.100487528	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	3.9244		1.0000	
102	Waveform 1	1	44.117902494	44.530056689	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	4.0521		1.0000	
102	Spectrogram 1	1	44.117902494	44.530056689	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	4.0521		1.0000	
103	Waveform 1	1	44.547471655	44.698401361	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	4.4817		1.0000	
103	Spectrogram 1	1	44.547471655	44.698401361	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	4.4817		1.0000	
104	Waveform 1	1	44.715816327	44.826111111	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	4.6500		1.0000	
104	Spectrogram 1	1	44.715816327	44.826111111	800.0	10000.0	Blk109Brn_43559.32349131_4_4_8_59_9.wav	4.6500		1.0000	
105	Waveform 1	1	47.171326531	47.240986395	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.3498		1.0000	
105	Spectrogram 1	1	47.171326531	47.240986395	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.3498		1.0000	
106	Waveform 1	1	47.287426304	47.362891156	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.4659		1.0000	
106	Spectrogram 1	1	47.287426304	47.362891156	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.4659		1.0000	
107	Waveform 1	1	47.763435374	47.833095238	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.9420		1.0000	
107	Spectrogram 1	1	47.763435374	47.833095238	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	0.9420		1.0000	
108	Waveform 1	1	47.867925170	47.937585034	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.0465		1.0000	
108	Spectrogram 1	1	47.867925170	47.937585034	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.0465		1.0000	
109	Waveform 1	1	47.984024943	48.065294785	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.1626		1.0000	
109	Spectrogram 1	1	47.984024943	48.065294785	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	1.1626		1.0000	
110	Waveform 1	1	50.015770975	50.091235828	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.1943		1.0000	
110	Spectrogram 1	1	50.015770975	50.091235828	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.1943		1.0000	
111	Waveform 1	1	50.625294785	50.700759637	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.8038		1.0000	
111	Spectrogram 1	1	50.625294785	50.700759637	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.8038		1.0000	
112	Waveform 1	1	50.741394558	50.816859410	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.9199		1.0000	
112	Spectrogram 1	1	50.741394558	50.816859410	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	3.9199		1.0000	
113	Waveform 1	1	50.869104308	50.950374150	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.0476		1.0000	
113	Spectrogram 1	1	50.869104308	50.950374150	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.0476		1.0000	
114	Waveform 1	1	51.815317460	51.890782313	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.9939		1.0000	
114	Spectrogram 1	1	51.815317460	51.890782313	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	4.9939		1.0000	
115	Waveform 1	1	51.925612245	52.001077098	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.1041		1.0000	
115	Spectrogram 1	1	51.925612245	52.001077098	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.1041		1.0000	
116	Waveform 1	1	52.035907029	52.111371882	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.2144		1.0000	
116	Spectrogram 1	1	52.035907029	52.111371882	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.2144		1.0000	
117	Waveform 1	1	52.140396825	52.244886621	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.3189		1.0000	
117	Spectrogram 1	1	52.140396825	52.244886621	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.3189		1.0000	
118	Waveform 1	1	52.268106576	52.390011338	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.4466		1.0000	
118	Spectrogram 1	1	52.268106576	52.390011338	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.4466		1.0000	
119	Waveform 1	1	52.395816327	52.564160998	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.5743		1.0000	
119	Spectrogram 1	1	52.395816327	52.564160998	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.5743		1.0000	
120	Waveform 1	1	52.598990930	52.895045351	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.7775		1.0000	
120	Spectrogram 1	1	52.598990930	52.895045351	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	5.7775		1.0000	
121	Waveform 1	1	52.924070295	53.069195011	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	6.1026		1.0000	
121	Spectrogram 1	1	52.924070295	53.069195011	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	6.1026		1.0000	
122	Waveform 1	1	53.080804989	53.225929705	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	6.2593		1.0000	
122	Spectrogram 1	1	53.080804989	53.225929705	800.0	10000.0	DB118_43568.33139566_4_13_9_12_19.wav	6.2593		1.0000	
123	Waveform 1	1	55.576950113	55.698854875	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.3638		1.0000	
123	Spectrogram 1	1	55.576950113	55.698854875	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.3638		1.0000	
124	Waveform 1	1	56.081984127	56.140034014	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.8688		1.0000	
124	Spectrogram 1	1	56.081984127	56.140034014	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	0.8688		1.0000	
125	Waveform 1	1	57.637721088	57.736405896	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.4246		1.0000	
125	Spectrogram 1	1	57.637721088	57.736405896	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.4246		1.0000	
126	Waveform 1	1	58.009240363	58.107925170	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.7961		1.0000	
126	Spectrogram 1	1	58.009240363	58.107925170	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	2.7961		1.0000	
127	Waveform 1	1	58.316904762	58.415589569	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.1037		1.0000	
127	Spectrogram 1	1	58.316904762	58.415589569	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.1037		1.0000	
128	Waveform 1	1	58.514274376	58.694229025	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.3011		1.0000	
128	Spectrogram 1	1	58.514274376	58.694229025	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.3011		1.0000	
129	Waveform 1	1	58.752278912	58.856768707	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.5391		1.0000	
129	Spectrogram 1	1	58.752278912	58.856768707	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.5391		1.0000	
130	Waveform 1	1	58.885793651	59.019308390	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.6726		1.0000	
130	Spectrogram 1	1	58.885793651	59.019308390	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.6726		1.0000	
131	Waveform 1	1	59.059943311	59.216678005	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.8468		1.0000	
131	Spectrogram 1	1	59.059943311	59.216678005	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	3.8468		1.0000	
132	Waveform 1	1	59.861031746	59.965521542	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.6479		1.0000	
132	Spectrogram 1	1	59.861031746	59.965521542	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.6479		1.0000	
133	Waveform 1	1	60.064206349	60.244160998	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.8510		1.0000	
133	Spectrogram 1	1	60.064206349	60.244160998	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	4.8510		1.0000	
134	Waveform 1	1	60.296405896	60.400895692	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.0832		1.0000	
134	Spectrogram 1	1	60.296405896	60.400895692	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.0832		1.0000	
135	Waveform 1	1	60.435725624	60.569240363	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.2226		1.0000	
135	Spectrogram 1	1	60.435725624	60.569240363	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.2226		1.0000	
136	Waveform 1	1	60.615680272	60.766609977	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.4025		1.0000	
136	Spectrogram 1	1	60.615680272	60.766609977	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	5.4025		1.0000	
137	Waveform 1	1	61.741848073	61.840532880	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.5287		1.0000	
137	Spectrogram 1	1	61.741848073	61.840532880	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.5287		1.0000	
138	Waveform 1	1	61.950827664	62.130782313	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.7377		1.0000	
138	Spectrogram 1	1	61.950827664	62.130782313	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.7377		1.0000	
139	Waveform 1	1	62.183027211	62.281712018	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.9699		1.0000	
139	Spectrogram 1	1	62.183027211	62.281712018	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.9699		1.0000	
140	Waveform 1	1	62.316541950	62.450056689	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.1034		1.0000	
140	Spectrogram 1	1	62.316541950	62.450056689	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.1034		1.0000	
141	Waveform 1	1	62.490691610	62.647426304	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.2775		1.0000	
141	Spectrogram 1	1	62.490691610	62.647426304	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.2775		1.0000	
142	Waveform 1	1	62.728696145	62.908650794	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.5155		1.0000	
142	Spectrogram 1	1	62.728696145	62.908650794	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.5155		1.0000	
143	Waveform 1	1	62.966700680	63.065385488	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.7535		1.0000	
143	Spectrogram 1	1	62.966700680	63.065385488	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.7535		1.0000	
144	Waveform 1	1	63.106020408	63.233730159	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8929		1.0000	
144	Spectrogram 1	1	63.106020408	63.233730159	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8929		1.0000	
145	Waveform 1	1	63.280170068	63.431099773	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.0670		1.0000	
145	Spectrogram 1	1	63.280170068	63.431099773	800.0	10000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.0670		1.0000	
146	Waveform 1	1	65.793730159	65.880804989	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.3761		1.0000	
146	Spectrogram 1	1	65.793730159	65.880804989	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.3761		1.0000	
147	Waveform 1	1	67.030192744	67.210147392	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.6126		1.0000	
147	Spectrogram 1	1	67.030192744	67.210147392	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.6126		1.0000	
148	Waveform 1	1	67.622301587	67.755816327	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.2047		1.0000	
148	Spectrogram 1	1	67.622301587	67.755816327	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.2047		1.0000	
149	Waveform 1	1	67.796451247	67.924160998	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.3788		1.0000	
149	Spectrogram 1	1	67.796451247	67.924160998	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.3788		1.0000	
150	Waveform 1	1	67.964795918	68.028650794	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.5472		1.0000	
150	Spectrogram 1	1	67.964795918	68.028650794	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.5472		1.0000	
151	Waveform 1	1	68.057675737	68.220215420	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.6400		1.0000	
151	Spectrogram 1	1	68.057675737	68.220215420	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.6400		1.0000	
152	Waveform 1	1	68.260850340	68.481439909	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.8432		1.0000	
152	Spectrogram 1	1	68.260850340	68.481439909	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.8432		1.0000	
153	Waveform 1	1	68.533684807	68.585929705	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.1161		1.0000	
153	Spectrogram 1	1	68.533684807	68.585929705	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.1161		1.0000	
154	Waveform 1	1	68.626564626	68.696224490	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.2090		1.0000	
154	Spectrogram 1	1	68.626564626	68.696224490	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.2090		1.0000	
155	Waveform 1	1	68.725249433	68.887789116	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.3076		1.0000	
155	Spectrogram 1	1	68.725249433	68.887789116	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.3076		1.0000	
156	Waveform 1	1	68.934229025	69.154818594	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.5166		1.0000	
156	Spectrogram 1	1	68.934229025	69.154818594	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.5166		1.0000	
157	Waveform 1	1	69.207063492	69.259308390	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.7895		1.0000	
157	Spectrogram 1	1	69.207063492	69.259308390	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.7895		1.0000	
158	Waveform 1	1	69.305748299	69.375408163	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.8881		1.0000	
158	Spectrogram 1	1	69.305748299	69.375408163	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.8881		1.0000	
159	Waveform 1	1	69.404433107	69.566972789	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.9868		1.0000	
159	Spectrogram 1	1	69.404433107	69.566972789	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.9868		1.0000	
160	Waveform 1	1	69.613412698	69.834002268	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.1958		1.0000	
160	Spectrogram 1	1	69.613412698	69.834002268	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.1958		1.0000	
161	Waveform 1	1	69.886247166	69.950102041	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.4686		1.0000	
161	Spectrogram 1	1	69.886247166	69.950102041	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.4686		1.0000	
162	Waveform 1	1	69.967517007	70.280986395	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.5499		1.0000	
162	Spectrogram 1	1	69.967517007	70.280986395	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.5499		1.0000	
163	Waveform 1	1	70.298401361	70.530600907	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.8808		1.0000	
163	Spectrogram 1	1	70.298401361	70.530600907	800.0	10000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.8808		1.0000	
164	Waveform 1	1	72.875816327	72.928061224	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.3484		1.0000	
164	Spectrogram 1	1	72.875816327	72.928061224	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.3484		1.0000	
165	Waveform 1	1	73.456315193	73.647879819	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.9289		1.0000	
165	Spectrogram 1	1	73.456315193	73.647879819	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.9289		1.0000	
166	Waveform 1	1	74.385113379	74.437358277	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.8577		1.0000	
166	Spectrogram 1	1	74.385113379	74.437358277	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.8577		1.0000	
167	Waveform 1	1	74.820487528	74.872732426	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.2931		1.0000	
167	Spectrogram 1	1	74.820487528	74.872732426	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.2931		1.0000	
168	Waveform 1	1	75.714455782	75.755090703	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.1871		1.0000	
168	Spectrogram 1	1	75.714455782	75.755090703	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.1871		1.0000	
169	Waveform 1	1	77.171507937	77.223752834	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.6441		1.0000	
169	Spectrogram 1	1	77.171507937	77.223752834	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.6441		1.0000	
170	Waveform 1	1	78.640170068	78.692414966	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	6.1128		1.0000	
170	Spectrogram 1	1	78.640170068	78.692414966	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	6.1128		1.0000	
171	Waveform 1	1	79.418038549	79.487698413	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	6.8907		1.0000	
171	Spectrogram 1	1	79.418038549	79.487698413	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	6.8907		1.0000	
172	Waveform 1	1	79.493503401	79.534138322	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	6.9661		1.0000	
172	Spectrogram 1	1	79.493503401	79.534138322	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	6.9661		1.0000	
173	Waveform 1	1	80.114637188	80.184297052	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	7.5873		1.0000	
173	Spectrogram 1	1	80.114637188	80.184297052	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	7.5873		1.0000	
174	Waveform 1	1	80.474546485	80.538401361	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	7.9472		1.0000	
174	Spectrogram 1	1	80.474546485	80.538401361	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	7.9472		1.0000	
175	Waveform 1	1	80.724160998	80.886700680	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.1968		1.0000	
175	Spectrogram 1	1	80.724160998	80.886700680	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.1968		1.0000	
176	Waveform 1	1	80.967970522	81.089875283	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.4406		1.0000	
176	Spectrogram 1	1	80.967970522	81.089875283	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.4406		1.0000	
177	Waveform 1	1	81.095680272	81.351099773	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.5683		1.0000	
177	Spectrogram 1	1	81.095680272	81.351099773	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.5683		1.0000	
178	Waveform 1	1	81.356904762	81.461394558	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.8295		1.0000	
178	Spectrogram 1	1	81.356904762	81.461394558	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	8.8295		1.0000	
179	Waveform 1	1	81.629739229	81.699399093	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.1023		1.0000	
179	Spectrogram 1	1	81.629739229	81.699399093	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.1023		1.0000	
180	Waveform 1	1	81.914183673	81.995453515	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.3868		1.0000	
180	Spectrogram 1	1	81.914183673	81.995453515	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.3868		1.0000	
181	Waveform 1	1	82.105748299	82.181213152	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.5784		1.0000	
181	Spectrogram 1	1	82.105748299	82.181213152	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.5784		1.0000	
182	Waveform 1	1	82.326337868	82.401802721	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.7990		1.0000	
182	Spectrogram 1	1	82.326337868	82.401802721	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	9.7990		1.0000	
183	Waveform 1	1	82.639807256	82.715272109	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.1124		1.0000	
183	Spectrogram 1	1	82.639807256	82.715272109	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.1124		1.0000	
184	Waveform 1	1	82.796541950	82.877811791	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.2692		1.0000	
184	Spectrogram 1	1	82.796541950	82.877811791	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.2692		1.0000	
185	Waveform 1	1	83.046156463	83.127426304	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.5188		1.0000	
185	Spectrogram 1	1	83.046156463	83.127426304	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.5188		1.0000	
186	Waveform 1	1	83.191281179	83.289965986	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.6639		1.0000	
186	Spectrogram 1	1	83.191281179	83.289965986	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.6639		1.0000	
187	Waveform 1	1	83.394455782	83.487335601	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.8671		1.0000	
187	Spectrogram 1	1	83.394455782	83.487335601	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	10.8671		1.0000	
188	Waveform 1	1	83.556995465	83.649875283	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.0296		1.0000	
188	Spectrogram 1	1	83.556995465	83.649875283	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.0296		1.0000	
189	Waveform 1	1	83.707925170	83.899489796	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.1805		1.0000	
189	Spectrogram 1	1	83.707925170	83.899489796	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.1805		1.0000	
190	Waveform 1	1	84.236179138	84.329058957	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.7088		1.0000	
190	Spectrogram 1	1	84.236179138	84.329058957	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.7088		1.0000	
191	Waveform 1	1	84.398718821	84.491598639	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.8713		1.0000	
191	Spectrogram 1	1	84.398718821	84.491598639	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	11.8713		1.0000	
192	Waveform 1	1	84.578673469	84.671553288	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.0513		1.0000	
192	Spectrogram 1	1	84.578673469	84.671553288	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.0513		1.0000	
193	Waveform 1	1	84.729603175	84.932777778	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.2022		1.0000	
193	Spectrogram 1	1	84.729603175	84.932777778	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.2022		1.0000	
194	Waveform 1	1	84.985022676	85.095317460	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.4576		1.0000	
194	Spectrogram 1	1	84.985022676	85.095317460	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.4576		1.0000	
195	Waveform 1	1	85.112732426	85.333321995	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.5854		1.0000	
195	Spectrogram 1	1	85.112732426	85.333321995	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	12.5854		1.0000	
196	Waveform 1	1	85.559716553	85.664206349	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	13.0323		1.0000	
196	Spectrogram 1	1	85.559716553	85.664206349	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	13.0323		1.0000	
197	Waveform 1	1	85.989285714	86.076360544	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	13.4619		1.0000	
197	Spectrogram 1	1	85.989285714	86.076360544	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	13.4619		1.0000	
198	Waveform 1	1	86.151825397	86.337585034	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	13.6244		1.0000	
198	Spectrogram 1	1	86.151825397	86.337585034	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	13.6244		1.0000	
199	Waveform 1	1	86.622029478	86.662664399	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	14.0946		1.0000	
199	Spectrogram 1	1	86.622029478	86.662664399	800.0	10000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	14.0946		1.0000	
