Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	File Offset (s)	Frame Duration	Occupancy	Reason
197	Waveform 1	1	61.759263039	61.846337868	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.5461	15	0.9333	Detection
197	Spectrogram 1	1	61.759263039	61.846337868	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.5461	15	0.9333	Detection
198	Waveform 1	1	61.904387755	61.910192744	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.6912	1	1.0000	Too short
198	Spectrogram 1	1	61.904387755	61.910192744	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.6912	1	1.0000	Too short
199	Waveform 1	1	61.968242630	62.136587302	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.7551	29	0.9310	Detection
199	Spectrogram 1	1	61.968242630	62.136587302	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.7551	29	0.9310	Detection
200	Waveform 1	1	62.194637188	62.275907029	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.9815	14	1.0000	Detection
200	Spectrogram 1	1	62.194637188	62.275907029	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	6.9815	14	1.0000	Detection
201	Waveform 1	1	62.328151927	62.438446712	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.1150	19	1.0000	Detection
201	Spectrogram 1	1	62.328151927	62.438446712	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.1150	19	1.0000	Detection
202	Waveform 1	1	62.508106576	62.635816327	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.2949	22	1.0000	Detection
202	Spectrogram 1	1	62.508106576	62.635816327	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.2949	22	1.0000	Detection
203	Waveform 1	1	62.751916100	62.897040816	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.5388	25	1.0000	Detection
203	Spectrogram 1	1	62.751916100	62.897040816	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.5388	25	1.0000	Detection
204	Waveform 1	1	62.978310658	63.053775510	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.7651	13	1.0000	Detection
204	Spectrogram 1	1	62.978310658	63.053775510	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.7651	13	1.0000	Detection
205	Waveform 1	1	63.082800454	63.088605442	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8696	1	1.0000	Too short
205	Spectrogram 1	1	63.082800454	63.088605442	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8696	1	1.0000	Too short
206	Waveform 1	1	63.111825397	63.222120181	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8987	19	1.0000	Detection
206	Spectrogram 1	1	63.111825397	63.222120181	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	7.8987	19	1.0000	Detection
207	Waveform 1	1	63.291780045	63.442709751	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.0786	26	0.8846	Detection
207	Spectrogram 1	1	63.291780045	63.442709751	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.0786	26	0.8846	Detection
208	Waveform 1	1	63.750374150	63.756179138	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.5372	1	1.0000	Too short
208	Spectrogram 1	1	63.750374150	63.756179138	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.5372	1	1.0000	Too short
209	Waveform 1	1	64.069648526	64.081258503	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.8565	2	1.0000	Too short
209	Spectrogram 1	1	64.069648526	64.081258503	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	8.8565	2	1.0000	Too short
210	Waveform 1	1	64.446972789	64.452777778	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.2338	1	1.0000	Too short
210	Spectrogram 1	1	64.446972789	64.452777778	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.2338	1	1.0000	Too short
211	Waveform 1	1	64.644342404	64.667562358	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.4312	4	0.7500	Too short
211	Spectrogram 1	1	64.644342404	64.667562358	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.4312	4	0.7500	Too short
212	Waveform 1	1	64.690782313	64.702392290	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.4776	2	1.0000	Too short
212	Spectrogram 1	1	64.690782313	64.702392290	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.4776	2	1.0000	Too short
213	Waveform 1	1	64.754637188	64.783662132	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.5415	5	0.6000	Too short
213	Spectrogram 1	1	64.754637188	64.783662132	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.5415	5	0.6000	Too short
214	Waveform 1	1	64.835907029	64.841712018	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.6227	1	1.0000	Too short
214	Spectrogram 1	1	64.835907029	64.841712018	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.6227	1	1.0000	Too short
215	Waveform 1	1	64.998446712	65.021666667	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.7853	4	0.5000	Too short
215	Spectrogram 1	1	64.998446712	65.021666667	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.7853	4	0.5000	Too short
216	Waveform 1	1	65.050691610	65.056496599	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.8375	1	1.0000	Too short
216	Spectrogram 1	1	65.050691610	65.056496599	0.8	22000.0	DB15HP_43450.29217192_12_16_8_6_57.wav	9.8375	1	1.0000	Too short
217	Waveform 1	1	65.695045351	65.700850340	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.2774	1	1.0000	Too short
217	Spectrogram 1	1	65.695045351	65.700850340	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.2774	1	1.0000	Too short
218	Waveform 1	1	65.793730159	65.880804989	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.3761	15	1.0000	Detection
218	Spectrogram 1	1	65.793730159	65.880804989	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.3761	15	1.0000	Detection
219	Waveform 1	1	66.356814059	66.368424036	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.9392	2	1.0000	Too short
219	Spectrogram 1	1	66.356814059	66.368424036	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	0.9392	2	1.0000	Too short
220	Waveform 1	1	66.548378685	66.554183673	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.1308	1	1.0000	Too short
220	Spectrogram 1	1	66.548378685	66.554183673	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.1308	1	1.0000	Too short
221	Waveform 1	1	66.879263039	66.885068027	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.4617	1	1.0000	Too short
221	Spectrogram 1	1	66.879263039	66.885068027	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.4617	1	1.0000	Too short
222	Waveform 1	1	66.966337868	66.972142857	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.5487	1	1.0000	Too short
222	Spectrogram 1	1	66.966337868	66.972142857	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.5487	1	1.0000	Too short
223	Waveform 1	1	67.006972789	67.204342404	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.5894	34	0.9412	Detection
223	Spectrogram 1	1	67.006972789	67.204342404	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	1.5894	34	0.9412	Detection
224	Waveform 1	1	67.622301587	67.750011338	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.2047	22	1.0000	Detection
224	Spectrogram 1	1	67.622301587	67.750011338	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.2047	22	1.0000	Detection
225	Waveform 1	1	67.802256236	67.924160998	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.3846	21	1.0000	Detection
225	Spectrogram 1	1	67.802256236	67.924160998	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.3846	21	1.0000	Detection
226	Waveform 1	1	67.964795918	68.028650794	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.5472	11	1.0000	Detection
226	Spectrogram 1	1	67.964795918	68.028650794	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.5472	11	1.0000	Detection
227	Waveform 1	1	68.057675737	68.220215420	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.6400	28	1.0000	Detection
227	Spectrogram 1	1	68.057675737	68.220215420	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.6400	28	1.0000	Detection
228	Waveform 1	1	68.266655329	68.481439909	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.8490	37	1.0000	Detection
228	Spectrogram 1	1	68.266655329	68.481439909	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	2.8490	37	1.0000	Detection
229	Waveform 1	1	68.533684807	68.585929705	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.1161	9	1.0000	Detection
229	Spectrogram 1	1	68.533684807	68.585929705	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.1161	9	1.0000	Detection
230	Waveform 1	1	68.626564626	68.696224490	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.2090	12	1.0000	Detection
230	Spectrogram 1	1	68.626564626	68.696224490	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.2090	12	1.0000	Detection
231	Waveform 1	1	68.725249433	68.887789116	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.3076	28	1.0000	Detection
231	Spectrogram 1	1	68.725249433	68.887789116	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.3076	28	1.0000	Detection
232	Waveform 1	1	68.934229025	69.154818594	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.5166	38	1.0000	Detection
232	Spectrogram 1	1	68.934229025	69.154818594	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.5166	38	1.0000	Detection
233	Waveform 1	1	69.207063492	69.259308390	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.7895	9	1.0000	Detection
233	Spectrogram 1	1	69.207063492	69.259308390	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.7895	9	1.0000	Detection
234	Waveform 1	1	69.305748299	69.375408163	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.8881	12	1.0000	Detection
234	Spectrogram 1	1	69.305748299	69.375408163	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.8881	12	1.0000	Detection
235	Waveform 1	1	69.404433107	69.566972789	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.9868	28	1.0000	Detection
235	Spectrogram 1	1	69.404433107	69.566972789	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	3.9868	28	1.0000	Detection
236	Waveform 1	1	69.613412698	69.834002268	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.1958	38	1.0000	Detection
236	Spectrogram 1	1	69.613412698	69.834002268	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.1958	38	1.0000	Detection
237	Waveform 1	1	69.886247166	70.251961451	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.4686	63	0.8889	Detection
237	Spectrogram 1	1	69.886247166	70.251961451	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.4686	63	0.8889	Detection
238	Waveform 1	1	70.298401361	70.524795918	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.8808	39	1.0000	Detection
238	Spectrogram 1	1	70.298401361	70.524795918	0.8	22000.0	DB7_43357.58119484_9_14_16_8_39.wav	4.8808	39	1.0000	Detection
239	Waveform 1	1	72.544931973	72.550736961	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.0176	1	1.0000	Too short
239	Spectrogram 1	1	72.544931973	72.550736961	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.0176	1	1.0000	Too short
240	Waveform 1	1	72.626201814	72.637811791	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.0988	2	1.0000	Too short
240	Spectrogram 1	1	72.626201814	72.637811791	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.0988	2	1.0000	Too short
241	Waveform 1	1	72.690056689	72.730691610	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.1627	7	0.5714	Too sparse
241	Spectrogram 1	1	72.690056689	72.730691610	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.1627	7	0.5714	Too sparse
242	Waveform 1	1	72.771326531	72.782936508	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.2439	2	1.0000	Too short
242	Spectrogram 1	1	72.771326531	72.782936508	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.2439	2	1.0000	Too short
243	Waveform 1	1	72.835181406	72.846791383	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.3078	2	1.0000	Too short
243	Spectrogram 1	1	72.835181406	72.846791383	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.3078	2	1.0000	Too short
244	Waveform 1	1	72.881621315	72.916451247	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.3542	6	0.8333	Too short
244	Spectrogram 1	1	72.881621315	72.916451247	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.3542	6	0.8333	Too short
245	Waveform 1	1	72.945476190	72.986111111	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.4181	7	0.8571	Detection
245	Spectrogram 1	1	72.945476190	72.986111111	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.4181	7	0.8571	Detection
246	Waveform 1	1	73.084795918	73.125430839	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.5574	7	0.5714	Too sparse
246	Spectrogram 1	1	73.084795918	73.125430839	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.5574	7	0.5714	Too sparse
247	Waveform 1	1	73.189285714	73.195090703	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.6619	1	1.0000	Too short
247	Spectrogram 1	1	73.189285714	73.195090703	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.6619	1	1.0000	Too short
248	Waveform 1	1	73.235725624	73.282165533	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.7083	8	0.7500	Detection
248	Spectrogram 1	1	73.235725624	73.282165533	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.7083	8	0.7500	Detection
249	Waveform 1	1	73.346020408	73.363435374	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.8186	3	1.0000	Too short
249	Spectrogram 1	1	73.346020408	73.363435374	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.8186	3	1.0000	Too short
250	Waveform 1	1	73.392460317	73.409875283	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.8651	3	1.0000	Too short
250	Spectrogram 1	1	73.392460317	73.409875283	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.8651	3	1.0000	Too short
251	Waveform 1	1	73.433095238	73.920714286	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.9057	84	0.8810	Detection
251	Spectrogram 1	1	73.433095238	73.920714286	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	0.9057	84	0.8810	Detection
252	Waveform 1	1	73.972959184	73.978764172	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.4456	1	1.0000	Too short
252	Spectrogram 1	1	73.972959184	73.978764172	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.4456	1	1.0000	Too short
253	Waveform 1	1	74.019399093	74.031009070	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.4920	2	1.0000	Too short
253	Spectrogram 1	1	74.019399093	74.031009070	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.4920	2	1.0000	Too short
254	Waveform 1	1	74.065839002	74.089058957	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.5384	4	0.5000	Too short
254	Spectrogram 1	1	74.065839002	74.089058957	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.5384	4	0.5000	Too short
255	Waveform 1	1	74.118083900	74.129693878	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.5907	2	1.0000	Too short
255	Spectrogram 1	1	74.118083900	74.129693878	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.5907	2	1.0000	Too short
256	Waveform 1	1	74.158718821	74.170328798	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.6313	2	1.0000	Too short
256	Spectrogram 1	1	74.158718821	74.170328798	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.6313	2	1.0000	Too short
257	Waveform 1	1	74.286428571	74.303843537	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.7590	3	1.0000	Too short
257	Spectrogram 1	1	74.286428571	74.303843537	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.7590	3	1.0000	Too short
258	Waveform 1	1	74.350283447	74.356088435	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.8229	1	1.0000	Too short
258	Spectrogram 1	1	74.350283447	74.356088435	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.8229	1	1.0000	Too short
259	Waveform 1	1	74.396723356	74.419943311	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.8693	4	0.7500	Too short
259	Spectrogram 1	1	74.396723356	74.419943311	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	1.8693	4	0.7500	Too short
260	Waveform 1	1	74.536043084	74.541848073	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.0087	1	1.0000	Too short
260	Spectrogram 1	1	74.536043084	74.541848073	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.0087	1	1.0000	Too short
261	Waveform 1	1	74.594092971	74.599897959	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.0667	1	1.0000	Too short
261	Spectrogram 1	1	74.594092971	74.599897959	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.0667	1	1.0000	Too short
262	Waveform 1	1	74.628922902	74.634727891	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.1015	1	1.0000	Too short
262	Spectrogram 1	1	74.628922902	74.634727891	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.1015	1	1.0000	Too short
263	Waveform 1	1	74.657947846	74.663752834	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.1306	1	1.0000	Too short
263	Spectrogram 1	1	74.657947846	74.663752834	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.1306	1	1.0000	Too short
264	Waveform 1	1	74.849512472	74.861122449	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.3221	2	1.0000	Too short
264	Spectrogram 1	1	74.849512472	74.861122449	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.3221	2	1.0000	Too short
265	Waveform 1	1	74.890147392	74.901757370	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.3628	2	1.0000	Too short
265	Spectrogram 1	1	74.890147392	74.901757370	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.3628	2	1.0000	Too short
266	Waveform 1	1	74.954002268	74.959807256	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.4266	1	1.0000	Too short
266	Spectrogram 1	1	74.954002268	74.959807256	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.4266	1	1.0000	Too short
267	Waveform 1	1	75.046882086	75.058492063	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.5195	2	1.0000	Too short
267	Spectrogram 1	1	75.046882086	75.058492063	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.5195	2	1.0000	Too short
268	Waveform 1	1	75.093321995	75.128151927	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.5659	6	0.8333	Too short
268	Spectrogram 1	1	75.093321995	75.128151927	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.5659	6	0.8333	Too short
269	Waveform 1	1	75.151371882	75.168786848	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.6240	3	1.0000	Too short
269	Spectrogram 1	1	75.151371882	75.168786848	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.6240	3	1.0000	Too short
270	Waveform 1	1	75.255861678	75.290691610	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.7285	6	0.8333	Too short
270	Spectrogram 1	1	75.255861678	75.290691610	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.7285	6	0.8333	Too short
271	Waveform 1	1	75.371961451	75.430011338	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.8446	10	0.6000	Too sparse
271	Spectrogram 1	1	75.371961451	75.430011338	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.8446	10	0.6000	Too sparse
272	Waveform 1	1	75.488061224	75.499671202	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.9607	2	1.0000	Too short
272	Spectrogram 1	1	75.488061224	75.499671202	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	2.9607	2	1.0000	Too short
273	Waveform 1	1	75.557721088	75.592551020	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.0303	6	0.5000	Too short
273	Spectrogram 1	1	75.557721088	75.592551020	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.0303	6	0.5000	Too short
274	Waveform 1	1	75.662210884	75.859580499	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.1348	34	0.6765	Too sparse
274	Spectrogram 1	1	75.662210884	75.859580499	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.1348	34	0.6765	Too sparse
275	Waveform 1	1	75.906020408	76.138219955	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.3786	40	0.6250	Too sparse
275	Spectrogram 1	1	75.906020408	76.138219955	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.3786	40	0.6250	Too sparse
276	Waveform 1	1	76.202074830	76.260124717	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.6747	10	0.7000	Detection
276	Spectrogram 1	1	76.202074830	76.260124717	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.6747	10	0.7000	Detection
277	Waveform 1	1	76.335589569	76.405249433	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.8082	12	0.6667	Too sparse
277	Spectrogram 1	1	76.335589569	76.405249433	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.8082	12	0.6667	Too sparse
278	Waveform 1	1	76.445884354	76.451689342	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.9185	1	1.0000	Too short
278	Spectrogram 1	1	76.445884354	76.451689342	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	3.9185	1	1.0000	Too short
279	Waveform 1	1	76.602619048	76.614229025	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.0752	2	1.0000	Too short
279	Spectrogram 1	1	76.602619048	76.614229025	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.0752	2	1.0000	Too short
280	Waveform 1	1	76.643253968	76.695498866	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.1159	9	0.7778	Detection
280	Spectrogram 1	1	76.643253968	76.695498866	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.1159	9	0.7778	Detection
281	Waveform 1	1	76.718718821	76.759353741	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.1913	7	0.7143	Detection
281	Spectrogram 1	1	76.718718821	76.759353741	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.1913	7	0.7143	Detection
282	Waveform 1	1	76.834818594	76.927698413	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.3074	16	0.7500	Detection
282	Spectrogram 1	1	76.834818594	76.927698413	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.3074	16	0.7500	Detection
283	Waveform 1	1	76.974138322	76.991553288	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.4468	3	1.0000	Too short
283	Spectrogram 1	1	76.974138322	76.991553288	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.4468	3	1.0000	Too short
284	Waveform 1	1	77.043798186	77.049603175	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.5164	1	1.0000	Too short
284	Spectrogram 1	1	77.043798186	77.049603175	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.5164	1	1.0000	Too short
285	Waveform 1	1	77.188922902	77.217947846	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.6615	5	0.6000	Too short
285	Spectrogram 1	1	77.188922902	77.217947846	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.6615	5	0.6000	Too short
286	Waveform 1	1	77.310827664	77.322437642	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.7834	2	1.0000	Too short
286	Spectrogram 1	1	77.310827664	77.322437642	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.7834	2	1.0000	Too short
287	Waveform 1	1	77.357267574	77.363072562	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.8299	1	1.0000	Too short
287	Spectrogram 1	1	77.357267574	77.363072562	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.8299	1	1.0000	Too short
288	Waveform 1	1	77.426927438	77.438537415	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.8995	2	1.0000	Too short
288	Spectrogram 1	1	77.426927438	77.438537415	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	4.8995	2	1.0000	Too short
289	Waveform 1	1	77.537222222	77.548832200	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	5.0098	2	1.0000	Too short
289	Spectrogram 1	1	77.537222222	77.548832200	0.8	22000.0	DG124DB_43559.30160960_4_4_8_22_40.wav	5.0098	2	1.0000	Too short
